id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,23.75,23.75,USD,2018-05-17T22:01:26.490Z,Mozzarella and ricotta cheeses,Pizza Bianca,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,22.75,22.75,USD,"2018-04-01T14:26:16.345Z,2018-01-20T23:10:34.442Z,2018-01-14T13:17:31.941Z,2017-12-19T01:50:05.890Z,2017-12-10T02:14:42.724Z,2017-10-28T13:27:05.770Z",,Lasagna Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,22.75,22.75,USD,"2018-04-14T05:55:05.476Z,2018-02-16T23:46:23.909Z,2018-04-22T05:37:32.599Z,2018-04-08T15:15:15.463Z,2018-05-01T09:04:21.665Z",Scallions parsley black olives mozzarella and zucchini,Bari Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,19.75,19.75,USD,"2018-04-01T14:26:16.345Z,2018-01-20T23:10:34.443Z,2018-01-14T13:17:31.941Z,2017-12-19T01:50:05.890Z,2017-12-10T02:14:42.725Z,2017-10-28T13:27:05.770Z",,Hawaiian Delight Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,22.75,22.75,USD,2018-05-17T22:01:26.490Z,Zesty flavor with jalapenos,Pizza Piccante,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,24.75,24.75,USD,2018-05-17T22:01:26.485Z,Eggplant proscuitto mozzarella and parmigiano,Parma Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,21.75,21.75,USD,"2018-04-01T14:26:16.343Z,2018-01-20T23:10:34.440Z,2018-01-14T13:17:31.939Z,2017-12-19T01:50:05.889Z,2017-12-10T02:14:42.721Z,2017-10-28T13:27:05.768Z",,Firenze Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,22.75,22.75,USD,"2018-04-14T05:55:05.476Z,2018-02-16T23:46:23.909Z,2018-04-22T05:37:32.599Z,2018-04-08T15:15:15.463Z,2018-05-01T09:04:21.665Z",Salami cherry peppers onions and mozzarella,Ancona Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,21.75,21.75,USD,"2018-04-01T14:26:16.344Z,2018-01-20T23:10:34.441Z,2018-01-14T13:17:31.940Z,2017-12-19T01:50:05.889Z,2017-12-10T02:14:42.721Z,2017-10-28T13:27:05.768Z",,Sorrento Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,24.75,24.75,USD,2018-05-17T22:01:26.485Z,Sausage roast peppers onions spinach and mozzarella,Milano Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,24.75,24.75,USD,2018-05-17T22:01:26.490Z,Combo of ham and pineapple,Hawaiian Delight Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVzA1st3-gnIPe8DSc3a,2017-06-19T14:52:01Z,2018-05-31T15:51:14Z,11 Park Pl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11parkpl/217165982,40.712779,-74.008197,,24.75,24.75,USD,2018-05-17T22:01:26.490Z,Rosemary chicken scallions parmigiano and mozzarella,Verona Pizza,Little Italy Gourmet Pizza,10007,USD,0,25,NY
AVweKL9S_7pvs4fzAj2h,2016-03-24T09:44:50Z,2018-05-31T15:24:39Z,6300 Battersby St,"Restaurant,Pizza Place Mayfair,Pizza Place",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/6300battersbyst/-1163076441,40.029656,-75.062776,,6,6,USD,"2018-02-27T01:12:46.726Z,2018-01-26T23:33:25.994Z,2018-01-28T03:23:07.247Z,2018-01-22T20:12:58.833Z,2018-01-17T10:25:59.030Z,2017-12-20T05:47:58.053Z,2017-12-10T21:39:17.691Z,2017-10-29T06:12:44.043Z,2016-03-24T09:44:50Z",,Pizza Steak,Renzi's Pizzeria,19149,USD,0,25,PA
AVweKL9S_7pvs4fzAj2h,2016-03-24T09:44:50Z,2018-05-31T15:24:39Z,6300 Battersby St,"Restaurant,Pizza Place Mayfair,Pizza Place",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/6300battersbyst/-1163076441,40.029656,-75.062776,,3.75,3.75,USD,"2018-02-27T01:12:46.730Z,2018-01-26T23:33:26.001Z,2018-01-28T03:23:07.254Z,2018-01-22T20:12:58.837Z,2018-01-17T10:25:59.040Z,2017-12-20T05:47:58.077Z,2017-12-10T21:39:17.698Z,2017-10-29T06:12:44.048Z,2016-03-24T09:44:50Z",,Pizza Fries,Renzi's Pizzeria,19149,USD,0,25,PA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,"2018-05-20T18:04:31.033Z,2018-04-28T00:47:42.681Z",Includes self serve soft drink,1 1Topping Personal Pizza with Salad Lunch Combo,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.032Z,Pepperoni Italian sausage salami linguica mushrooms green peppers onions and black olives on zesty red sauce,King Arthur39s Supreme Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.032Z,Primo pepperoni linguica bacon and Italian sausage on zesty red sauce,UltiMeat Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,6.35,6.35,USD,"2018-05-20T18:04:31.033Z,2018-04-28T00:47:42.681Z",For kids 10 and under,Kid39s 1Topping Personal Pizza with Kid39s Beverage,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,27.99,27.99,USD,"2018-05-20T18:04:31.032Z,2018-04-28T00:47:42.680Z",Pepperoni Italian sausage tomatoes mushrooms green onions and lots of garlic on creamy garlic sauce,Italian Garlic Supreme Extra Large Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.033Z,Artichoke hearts zucchini spinach mushrooms tomatoes garlic Italian herb seasoning red and green onions on a creamy garlic sauce,Gourmet Veggie Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,7.99,7.99,USD,"2018-05-20T18:04:31.033Z,2018-04-28T00:47:42.681Z",Includes self serve soft drink,3 1Topping Personal Pizza Lunch Combo,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.032Z,Italian sausage pepperoni salami and linguica on zesty red sauce,Montague39s All Meat Marvel Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.033Z,Grilled white meat chicken bacon cheddar tomatoes red and green onions and sweet tangy BBQ sauce,BBQ Chicken Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,6.99,6.99,USD,"2018-05-20T18:04:31.032Z,2018-04-28T00:47:42.680Z",Artichoke hearts olives red onions three cheese tomatoes and creamy ranch sauce Served on our oventoasted ciabatta roll with potato chips,RT Veggie Pizza Sandwich,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.032Z,Primo pepperoni Italian sausage linguica bacon mushrooms tomatoes artichoke hearts and green onions on zesty red sauce,Wombo Combo Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,6.99,6.99,USD,2018-05-20T18:04:31.033Z,,Create Your Own Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,8.99,8.99,USD,2018-05-20T18:04:31.033Z,Tomatoes mushrooms green pepper onions black olives and zesty red sauce,Guinevere39s Garden Delight Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,27.99,27.99,USD,"2018-05-20T18:04:31.033Z,2018-04-28T00:47:42.681Z",Prime pepperoni or grilled white meat chicken Italian sausage BBQ drizzle tomatoes red and green onions on a zesty red sauce,Smokehouse Combo Extra Large Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwd--SXkufWRAb5--lR,2015-10-23T03:47:51Z,2018-05-31T15:22:16Z,1901 Junipero Serra Blvd,"Pizza,Restaurant,American,Fast Food,Pizza Place",Accommodation & Food Services,Daly City,US,us/ca/dalycity/1901juniperoserrablvd/330000776,37.701907,-122.470537,http://www.singlepage.com/round-table-pizza-456,23.99,23.99,USD,"2018-05-20T18:04:31.033Z,2018-04-28T00:47:42.681Z",,Create Your Own Extra Large Pizza,Round Table Pizza,94014,USD,0,25,CA
AVwdaCSI_7pvs4fz5j3D,2015-09-21T07:56:20Z,2018-05-31T15:00:40Z,5228 S Dale Mabry Hwy,"Pizza,Restaurant,Pizza Place,Pizza Place Southwest Tampa,Restaurants",Accommodation & Food Services,Tampa,US,us/fl/tampa/5228sdalemabryhwy/1222747946,27.888698,-82.506289,,4.99,4.99,USD,"2018-03-31T22:26:35.147Z,2018-05-31T01:16:53.294Z,2018-04-10T10:08:25.666Z,2018-02-04T06:15:48.118Z",Mozzarella ampamp pizza sauce,Pizza Burger,Westshore Pizza,33611,USD,0,25,FL
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,9.49,9.49,USD,2016-07-23T23:13:28Z,,Cheese Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,17.5,17.5,USD,2016-07-23T23:13:28Z,"Pepperoni, sausage, mushrooms, onions and green peppers",Sicilian Works Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,10.5,10.5,USD,2016-07-23T23:13:28Z,,Works Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,14.5,14.5,USD,2016-07-23T23:13:28Z,"Broccoli, mushrooms, tomatoes, onions, green peppers and mozzarella cheese",Broccoli and Tomato Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,8.5,8.5,USD,2016-07-23T23:13:28Z,"Bacon, tomatoes, garlic and mozzarella cheese",White Bacon and Tomato Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,5.5,5.5,USD,2016-07-23T23:13:28Z,Mozzarella cheese and sauce,Pizza Steak,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,15.5,15.5,USD,2016-07-23T23:13:28Z,"Broccoli, mushrooms, tomatoes, onions, green peppers, garlic and mozzarella cheese",White Veggie Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwco6DL_7pvs4fzxWaP,2015-10-24T00:12:57Z,2018-05-31T14:58:57Z,19065 Beach Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68544,-117.988848,,15.5,15.5,USD,2016-07-23T23:13:28Z,"Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce",Meat Lovers Pizza,Two Brother's Pizza,92648,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,10.25,10.25,USD,"2018-01-22T06:14:30.974Z,2018-01-21T07:25:56.709Z,2018-01-20T22:09:14.484Z,2018-01-15T16:44:34.969Z,2018-01-19T22:06:10.062Z,2016-03-30T04:04:41Z",,The Cheese Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,11.25,11.25,USD,"2018-01-22T06:14:30.976Z,2018-01-21T07:25:56.711Z,2018-01-20T22:09:14.487Z,2018-01-15T16:44:34.972Z,2018-01-19T22:06:10.064Z,2016-03-30T04:04:41Z",,1 Topping Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,13.75,13.75,USD,"2018-01-22T06:14:30.974Z,2018-01-21T07:25:56.710Z,2018-01-20T22:09:14.485Z,2018-01-15T16:44:34.970Z,2018-01-19T22:06:10.063Z,2016-03-30T04:04:41Z",,Pastrami Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,2.45,2.45,USD,2016-03-30T04:04:41Z,Slice of Cheese Pizza,Slice of Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,13.75,13.75,USD,"2018-01-22T06:14:30.976Z,2018-01-21T07:25:56.711Z,2018-01-20T22:09:14.486Z,2018-01-15T16:44:34.971Z,2018-01-19T22:06:10.063Z,2016-03-30T04:04:41Z",,Chicken Alfredo Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,6.4,6.4,USD,"2018-04-16T01:31:09.180Z,2018-05-31T01:05:25.437Z,2018-04-22T18:58:29.523Z",Served with salad and medium drink,One Slice of Cheese Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,14.25,14.25,USD,"2018-04-16T01:31:09.180Z,2018-05-31T01:05:25.437Z,2018-04-22T18:58:29.522Z",Slices roma tomatoesampcomma onionsampcomma green peppersampcomma fresh mushrooms ampamp black olives,Vegetarian Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVwdBhNs_7pvs4fz1dMZ,2016-03-30T04:04:41Z,2018-05-31T14:57:26Z,22311 Brookhurst St,"Restaurant,Pizza Place",Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/22311brookhurstst/-583922932,33.641885,-117.957994,,13.75,13.75,USD,"2018-01-22T06:14:30.976Z,2018-01-21T07:25:56.711Z,2018-01-20T22:09:14.487Z,2018-01-15T16:44:34.972Z,2018-01-19T22:06:10.064Z,2016-03-30T04:04:41Z",,3 Toppings Pizza,Massimo's Pizza,92646,USD,0,25,CA
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,14.99,14.99,USD,"2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-02-06T21:24:28.898Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",Made with two layers of pepperoni sandwiched between cheeses made with 100 real mozzarella Parmesan Asiago and provolone sprinkled with oregano,Ultimate Pepperoni Feast Pizza,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,16.99,16.99,USD,"2018-02-06T21:24:28.897Z,2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",Medium twotopping pizza and boneless chicken or wings,Medium Pizza and Wings Deal,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,14.99,14.99,USD,"2018-02-06T21:24:28.897Z,2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",With grilled chicken breast hot sauce and fresh onions with provolone American and cheddar cheeses on a cheesy cheddar crust,Buffalo Chicken Pizza,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,32.97,32.97,USD,"2018-02-06T21:24:28.897Z,2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",Three large one topping pizzas,Large 3 Pizza Deal,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,14.99,14.99,USD,"2018-02-06T21:24:28.897Z,2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",With sliced ham smoked bacon pineapple roasted red peppers and cheeses made with 100 real mozzarella and provolone on a cheesy Parmesan Asiago crust,Honolulu Hawaiian Pizza,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,14.99,14.99,USD,"2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-02-06T21:24:28.898Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",Topped with pepperoni Italian sausage fresh green peppers fresh mushrooms fresh onions and cheese made with 100 real mozzarella,Deluxe Feast Pizza,Domino's Pizza,10007,USD,0,25,NY
